10%_constrained,20%_constrained,30%_constrained,50%_constrained,10%_or_+/-_2hr24min,20%_or_+/-_2hr24min,30%_or_+/-_2hr24min,50%_or_+/-_2hr24min,Year,Expt/Location,Aerated/Flowthrough/Neither,Temp,Container/Individual_#,Pred,PredSource,PredSize,Prey,PreySource,PreySize,Risellopsis_varia height,Drilled?,Prey_post-consumption_Weight,with_operculum_or_radula?,operc_weight,est._%_consumed,leftover_tissue_weight_(dried),Comment,Start_1st,Start_2nd,Exact_Start,End_1st,End_2nd,Exact_End,Min_(days),Max_(days),Midpoint_(days),Min_(hours),Max_(hours),Midpoint_(hours),Contraint_Percentage_([max-min]/mid,Start_+_End_Windows,Window,Inverse Window (for Weighting),Both_Start_and_End_within_+/-2hr24min__window
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c9-2,Haustrum haustorium,EPFS Rocks,28.9,Patelloida corticata,Paia Point,7.7,,no,0.033,no,,100,0.000,,5/24/2007 10:43,5/24/2007 13:45,,5/24/2007 10:43,5/24/2007 13:45,,0.00,0.13,0.06,0.00,3.03,1.52,2.00,6:04:00,0.25,3.81,0
0,0,1,1,0,0,1,1,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c12-1,Haustrum haustorium,EPFS Rocks,24.2,Patelloida corticata,Paia Point,7.7,,no,0.047,no,,100,0.000,,5/21/2007 22:05,5/22/2007 9:06,,5/24/2007 11:47,5/24/2007 12:43,,2.11,2.61,2.36,50.68,62.63,56.66,0.21,11:57:00,0.50,1.97,0
0,0,0,0,1,1,1,1,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c20-1,Haustrum haustorium,EPFS Rocks,37.5,Patelloida corticata,Paia Point,10.0,,no,0.097,no,,100,0.000,,5/24/2007 8:32,5/24/2007 9:41,,5/24/2007 12:43,5/24/2007 13:45,,0.13,0.22,0.17,3.03,5.22,4.13,0.53,2:11:00,0.09,9.90,1
1,1,1,1,1,1,1,1,2007,H-Times-CameraCaptured-Seatable,Flow,13.0,c3-3-1,Haustrum scobina,Paia Point,17.5,Chamaesipho brunnea,Intertunnel,2.0,,no,,no,,100,0.000,"? Prey ID, top-entry",5/24/2007 1:09,5/24/2007 1:14,,5/24/2007 13:43,5/24/2007 13:45,,0.52,0.52,0.52,12.48,12.60,12.54,0.01,0:07:00,0.00,67.29,1
1,1,1,1,1,1,1,1,2007,H-Times-CameraCaptured-Seatable,Flow,13.0,c2-4-1,Haustrum haustorium,Paia Point,18.8,Chamaesipho brunnea,Intertunnel,1.3,,no,,no,,100,0.000,"? Prey ID, top-entry",5/22/2007 18:51,5/22/2007 18:55,,5/24/2007 15:34,5/24/2007 15:36,,1.86,1.86,1.86,44.65,44.75,44.70,0.00,0:06:00,0.00,70.59,1
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c2-2,Haustrum haustorium,EPFS Rocks,37.5,Patelloida corticata,Paia Point,12.9,,no,0.147,no,,100,0.000,,5/23/2007 22:09,5/24/2007 8:22,,5/24/2007 16:30,5/24/2007 17:33,,0.34,0.81,0.57,8.13,19.40,13.77,0.82,11:16:00,0.47,2.09,0
0,0,0,1,1,1,1,1,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c18-1,Haustrum haustorium,EPFS Rocks,26.6,Patelloida corticata,Paia Point,8.0,,no,0.030,no,,100,0.000,plate,5/24/2007 9:31,5/24/2007 10:36,,5/24/2007 16:30,5/24/2007 17:33,,0.25,0.33,0.29,5.90,8.03,6.97,0.31,2:08:00,0.09,10.11,1
1,1,1,1,1,1,1,1,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c25-1,Haustrum scobina,Paia Point,14.1,Notoacmea Radial,Paia Point,5.8,,yes,0.015,no,,100,0.000,,5/23/2007 21:13,5/23/2007 22:15,,5/24/2007 18:40,5/24/2007 19:39,,0.85,0.93,0.89,20.42,22.43,21.42,0.09,2:01:00,0.08,10.64,1
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-MidTemp,Aerated,15.0,c2-1,Haustrum haustorium,EPFS Rocks,32.7,Patelloida corticata,Paia Point,6.3,,yes,0.121,no,,100,0.000,partly drilled,5/23/2007 22:12,5/24/2007 8:26,,5/24/2007 19:35,5/24/2007 20:34,,0.46,0.93,0.70,11.15,22.37,16.76,0.67,11:13:00,0.47,2.09,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c11-1,Haustrum haustorium,EPFS Rocks,25.1,Patelloida corticata,Paia Point,7.5,,no,0.040,no,,100,0.000,,5/24/2007 10:36,5/24/2007 11:32,,5/24/2007 21:31,5/25/2007 8:02,,0.42,0.89,0.65,9.98,21.43,15.71,0.73,11:27:00,0.48,2.05,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c18-1,Haustrum haustorium,EPFS Rocks,26.6,Patelloida corticata,Paia Point,7.1,,no,0.024,no,,100,0.000,,5/24/2007 16:30,5/24/2007 17:33,,5/24/2007 21:31,5/25/2007 8:02,,0.17,0.65,0.41,3.97,15.53,9.75,1.19,11:34:00,0.48,2.03,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c19-1,Haustrum haustorium,EPFS Rocks,32.0,Patelloida corticata,Paia Point,7.7,,no,0.032,no,,100,0.000,,5/23/2007 21:05,5/24/2007 8:22,,5/24/2007 21:31,5/25/2007 8:02,,0.55,1.46,1.00,13.15,34.95,24.05,0.91,21:48:00,0.91,1.09,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-MidTemp,Aerated,15.0,c15-1,Haustrum haustorium,EPFS Rocks,14.1,Austrolittorina cincta,Paia Point,3.7,,no,0.013,no,,100,0.000,,5/24/2007 11:40,5/24/2007 12:36,,5/24/2007 21:35,5/25/2007 8:07,,0.37,0.85,0.61,8.98,20.45,14.72,0.78,11:28:00,0.48,2.05,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-MidTemp,Aerated,15.0,c18-1,Haustrum haustorium,EPFS Rocks,10.8,Austrolittorina cincta,Paia Point,3.8,,no,0.009,no,,100,0.000,,5/24/2007 10:39,5/24/2007 11:40,,5/24/2007 21:35,5/25/2007 8:07,,0.41,0.89,0.65,9.92,21.47,15.69,0.74,11:33:00,0.48,2.04,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-MidTemp,Aerated,15.0,c19-2,Haustrum haustorium,EPFS Rocks,28.1,Patelloida corticata,Paia Point,9.1,,no,0.054,no,,100,0.000,,5/24/2007 8:26,5/24/2007 9:35,,5/24/2007 21:35,5/25/2007 8:07,,0.50,0.99,0.74,12.00,23.68,17.84,0.65,11:41:00,0.49,2.01,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c20-1,Haustrum haustorium,EPFS Rocks,37.5,Patelloida corticata,Paia Point,11.2,,no,0.191,no,,100,0.000,,5/24/2007 21:37,5/25/2007 8:12,,5/24/2007 21:37,5/25/2007 8:12,,0.00,0.44,0.22,0.00,10.58,5.29,2.00,21:10:00,0.88,1.12,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c26-1,Haustrum scobina,Paia Point,14.9,Notoacmea Radial,Paia Point,6.8,,no,0.028,no,,100,0.000,,5/23/2007 22:15,5/24/2007 8:32,,5/24/2007 21:37,5/25/2007 8:12,,0.55,1.41,0.98,13.08,33.95,23.52,0.89,20:52:00,0.87,1.14,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c11-1,Haustrum haustorium,EPFS Rocks,21.2,Austrolittorina cincta,Paia Point,4.2,,no,0.009,no,,100,0.000,,5/25/2007 8:12,5/25/2007 9:40,,5/25/2007 10:42,5/25/2007 11:54,,0.04,0.15,0.10,1.03,3.70,2.37,1.13,2:40:00,0.11,8.26,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c22-1,Haustrum scobina,Paia Point,13.7,Notoacmea Radial,Paia Point,6.9,,no,0.030,no,,100,0.000,may have missed actual end,5/24/2007 21:37,5/25/2007 8:12,,5/25/2007 11:54,5/25/2007 13:09,,0.15,0.65,0.40,3.70,15.53,9.62,1.23,11:50:00,0.49,1.99,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c25-1,Haustrum scobina,Paia Point,14.1,Notoacmea Radial,Paia Point,5.3,,yes,0.014,no,,100,0.000,,5/24/2007 21:37,5/25/2007 8:12,,5/25/2007 11:54,5/25/2007 13:09,,0.15,0.65,0.40,3.70,15.53,9.62,1.23,11:50:00,0.49,1.99,0
1,1,1,1,1,1,1,1,2007,H-Times-CameraCaptured-Seatable,Flow,13.0,c2-4-1,Haustrum haustorium,Paia Point,18.8,Chamaesipho brunnea,Intertunnel,2.1,,no,,no,,100,0.000,"? Prey ID, top-entry",5/24/2007 16:04,5/24/2007 16:06,,5/25/2007 12:15,5/25/2007 12:25,,0.84,0.85,0.84,20.15,20.35,20.25,0.01,0:12:00,0.01,54.55,1
1,1,1,1,1,1,1,1,2007,H-Times-CameraCaptured-Seatable,Flow,13.0,c2-5-1,Haustrum haustorium,Paia Point,17.5,Chamaesipho brunnea,Intertunnel,1.8,,no,,no,,100,0.000,"? Prey ID, top-entry",5/24/2007 11:32,5/24/2007 11:36,,5/25/2007 14:23,,yes,1.12,1.12,1.12,26.78,26.85,26.82,0.00,0:04:00,0.00,78.26,1
0,0,0,1,0,0,0,1,2007,H-Times-TopLab-MidTemp,Aerated,15.0,c41-1,Haustrum scobina,Paia Point,13.0,Notoacmea Radial,Paia Point,4.8,,no,0.008,no,,100,0.000,,5/25/2007 8:07,5/25/2007 9:36,,5/25/2007 17:08,5/25/2007 18:35,,0.31,0.44,0.38,7.53,10.47,9.00,0.33,2:56:00,0.12,7.56,0
0,0,0,0,1,1,1,1,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c11-1,Haustrum haustorium,EPFS Rocks,21.1,Austrolittorina cincta,Paia Point,3.7,,no,0.010,no,,100,0.000,,5/25/2007 15:10,5/25/2007 16:12,,5/25/2007 18:39,5/25/2007 19:45,,0.10,0.19,0.15,2.45,4.58,3.52,0.61,2:08:00,0.09,10.11,1
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c26-1,Haustrum scobina,Paia Point,14.9,Notoacmea Radial,Paia Point,6.5,,no,0.026,no,,100,0.000,,5/24/2007 21:37,5/25/2007 8:12,,5/25/2007 19:45,5/25/2007 20:39,,0.48,0.96,0.72,11.55,23.03,17.29,0.66,11:29:00,0.48,2.05,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c27-1,Haustrum scobina,Paia Point,10.6,Notoacmea Radial,Paia Point,5.1,,no,0.010,no,,100,0.000,,5/24/2007 21:37,5/25/2007 8:12,,5/25/2007 20:39,5/25/2007 21:42,,0.52,1.00,0.76,12.45,24.08,18.27,0.64,11:38:00,0.48,2.02,0
0,0,0,1,1,1,1,1,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c23-1,Haustrum scobina,Paia Point,16.5,Notoacmea Radial,Paia Point,5.5,,no,0.011,no,,100,0.000,,5/25/2007 14:12,5/25/2007 15:10,,5/25/2007 20:39,5/25/2007 21:42,,0.23,0.31,0.27,5.48,7.50,6.49,0.31,2:01:00,0.08,10.64,1
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c1-1,Haustrum haustorium,EPFS Rocks,38.5,Patelloida corticata,Paia Point,15.5,,no,0.308,no,,85,0.013,,5/24/2007 21:31,5/25/2007 8:02,,5/25/2007 22:32,5/25/2007 23:34,,0.60,1.09,0.84,14.50,26.05,20.27,0.57,11:33:00,0.48,2.04,0
0,0,1,1,1,1,1,1,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c17-1,Haustrum haustorium,EPFS Rocks,25.8,Austrolittorina cincta,Paia Point,4.5,,no,0.020,no,,100,0.000,,5/25/2007 15:01,5/25/2007 16:06,,5/25/2007 22:32,5/25/2007 23:34,,0.27,0.36,0.31,6.43,8.55,7.49,0.28,2:07:00,0.09,10.18,1
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c8-1,Haustrum haustorium,EPFS Rocks,34.5,Patelloida corticata,Paia Point,8.6,,no,0.038,no,,100,0.000,,5/25/2007 21:32,5/25/2007 22:32,,5/25/2007 23:34,5/26/2007 8:29,,0.04,0.46,0.25,1.03,10.95,5.99,1.66,9:55:00,0.41,2.36,0
0,0,0,1,0,0,0,1,2007,H-Times-TopLab-MidTemp,Aerated,15.0,c32-1,Haustrum scobina,Paia Point,15.9,Notoacmea Radial,Paia Point,5.9,,yes,0.016,no,,100,0.000,,5/24/2007 20:34,5/24/2007 21:35,,5/25/2007 23:37,5/26/2007 8:33,,1.08,1.50,1.29,26.03,35.98,31.01,0.32,9:57:00,0.41,2.36,0
1,1,1,1,1,1,1,1,2007,H-Times-CameraCaptured-Seatable,Flow,13.0,c1-2-1,Haustrum scobina,Paia Point,14.9,Chamaesipho brunnea,Intertunnel,1.4,,no,,no,,100,0.000,"? Prey ID, top-entry",5/25/2007 14:13,,yes,5/26/2007 2:34,,yes,0.51,0.51,0.51,12.35,12.35,12.35,0.00,0:00:00,0.00,100.00,1
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c22-1,Haustrum scobina,Paia Point,13.7,Notoacmea Radial,Paia Point,5.2,,no,0.014,no,,100,0.000,,5/25/2007 23:41,5/26/2007 8:37,,5/26/2007 10:40,5/26/2007 11:49,,0.09,0.51,0.30,2.05,12.13,7.09,1.42,10:05:00,0.42,2.32,0
0,1,1,1,1,1,1,1,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c26-1,Haustrum scobina,Paia Point,14.9,Notoacmea Radial,Paia Point,6.5,,no,0.022,no,,100,0.000,,5/25/2007 19:45,5/25/2007 20:39,,5/26/2007 10:40,5/26/2007 11:49,,0.58,0.67,0.63,14.02,16.07,15.04,0.14,2:03:00,0.09,10.48,1
0,0,0,0,1,1,1,1,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c5-2,Haustrum haustorium,EPFS Rocks,36.2,Patelloida corticata,Paia Point,7.1,,no,0.023,no,,100,0.000,,5/26/2007 11:39,5/26/2007 12:33,,5/26/2007 12:33,5/26/2007 13:30,,0.00,0.08,0.04,0.00,1.85,0.92,2.00,1:51:00,0.08,11.48,1
1,1,1,1,1,1,1,1,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c12-1,Haustrum haustorium,EPFS Rocks,24.2,Patelloida corticata,Paia Point,8.3,,no,0.010,no,,100,0.000,,5/24/2007 11:47,5/24/2007 12:43,,5/26/2007 13:39,5/26/2007 14:48,,2.04,2.13,2.08,48.93,51.02,49.97,0.04,2:05:00,0.09,10.33,1
1,1,1,1,1,1,1,1,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c6-1,Haustrum haustorium,EPFS Rocks,19.1,Patelloida corticata,Paia Point,6.2,,no,0.020,no,,100,0.000,,5/25/2007 16:06,5/25/2007 17:03,,5/26/2007 14:32,5/26/2007 15:35,,0.90,0.98,0.94,21.48,23.48,22.48,0.09,2:00:00,0.08,10.71,1
0,0,0,1,1,1,1,1,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c23-1,Haustrum scobina,Paia Point,12.6,Notoacmea Radial,Paia Point,4.5,,yes,0.007,no,,100,0.000,,5/26/2007 10:31,5/26/2007 11:39,,5/26/2007 16:33,5/26/2007 17:38,,0.20,0.30,0.25,4.90,7.12,6.01,0.37,2:13:00,0.09,9.77,1
1,1,1,1,1,1,1,1,2007,H-Times-CameraCaptured-Seatable,Flow,13.0,c3-2-1,Haustrum haustorium,Paia Point,11.9,Chamaesipho brunnea,Intertunnel,1.8,,no,,no,,100,0.000,"? Prey ID, top-entry",5/25/2007 18:38,5/25/2007 18:40,,5/26/2007 17:41,,yes,0.96,0.96,0.96,23.02,23.05,23.03,0.00,0:02:00,0.00,87.80,1
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c32-1,Haustrum scobina,Paia Point,14.8,Risellopsis varia,Paia Point,4.5,3.1,yes,0.014,no,,100,0.000,,5/25/2007 23:41,5/26/2007 8:37,,5/26/2007 19:43,5/26/2007 20:38,,0.46,0.87,0.67,11.10,20.95,16.03,0.61,9:51:00,0.41,2.38,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-MidTemp,Aerated,15.0,c42-1,Haustrum scobina,Paia Point,14.4,Notoacmea Radial,Paia Point,5.7,,yes,0.013,no,,100,0.000,,5/25/2007 23:37,5/26/2007 8:33,,5/26/2007 20:36,5/27/2007 8:11,,0.50,1.36,0.93,12.05,32.57,22.31,0.92,20:31:00,0.85,1.16,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c23-1,Haustrum scobina,Paia Point,16.5,Notoacmea Radial,Paia Point,7.0,,no,0.031,no,,100,0.000,,5/26/2007 13:39,5/26/2007 14:48,,5/26/2007 20:38,5/27/2007 8:16,,0.24,0.78,0.51,5.83,18.62,12.23,1.05,12:47:00,0.53,1.84,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c28-1,Haustrum scobina,Paia Point,14.6,Risellopsis varia,Paia Point,4.4,2.5,yes,0.012,no,,100,0.000,,5/25/2007 23:41,5/26/2007 8:37,,5/26/2007 20:38,5/27/2007 8:16,,0.50,1.36,0.93,12.02,32.58,22.30,0.92,20:34:00,0.86,1.15,0
1,1,1,1,1,1,1,1,2007,H-Times-CameraCaptured-Seatable,Flow,13.0,c3-1-1,Haustrum scobina,Paia Point,12.1,Chamaesipho brunnea,Intertunnel,1.6,,no,,no,,100,0.000,"? Prey ID, top-entry",5/26/2007 13:21,5/26/2007 13:23,,5/27/2007 0:11,,yes,0.45,0.45,0.45,10.80,10.83,10.82,0.00,0:02:00,0.00,87.80,1
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c8-1,Haustrum haustorium,EPFS Rocks,34.5,Patelloida corticata,Paia Point,8.4,,no,0.068,no,,100,0.000,,5/26/2007 20:33,5/27/2007 8:06,,5/27/2007 8:59,5/27/2007 10:01,,0.04,0.56,0.30,0.88,13.47,7.17,1.75,12:35:00,0.52,1.87,0
1,1,1,1,1,1,1,1,2007,H-Times-TopLab-MidTemp,Aerated,15.0,c27-2,Haustrum haustorium,EPFS Rocks,25.8,Austrolittorina cincta,Paia Point,7.9,,no,0.111,no,,100,0.000,,5/26/2007 10:36,5/26/2007 11:43,,5/27/2007 9:03,5/27/2007 10:04,,0.89,0.98,0.93,21.33,23.47,22.40,0.10,2:08:00,0.09,10.11,1
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c5-2,Haustrum haustorium,EPFS Rocks,36.2,Patelloida corticata,Paia Point,9.1,,no,0.065,no,,100,0.000,,5/26/2007 8:33,5/27/2007 8:06,,5/27/2007 15:00,5/27/2007 16:54,,0.29,1.35,0.82,6.90,32.35,19.63,1.30,25:27:00,1.06,0.93,0
0,0,1,1,0,0,1,1,2007,H-Times-TopLab-MidTemp,Aerated,15.0,c12-2,Haustrum haustorium,Tauranga Head,26.2,Xenostrobus pulex,Tauranga Head,15.1,,yes,0.163,no,,100,0.000,,5/25/2007 23:37,5/26/2007 8:33,,5/27/2007 16:56,5/27/2007 18:10,,1.35,1.77,1.56,32.38,42.55,37.47,0.27,10:10:00,0.42,2.31,0
0,1,1,1,1,1,1,1,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c9-1,Haustrum haustorium,EPFS Rocks,21.9,Notoacmea Radial,Paia Point,6.1,,no,0.025,no,,100,0.000,,5/27/2007 8:59,5/27/2007 10:01,,5/27/2007 20:10,5/27/2007 21:22, ,0.42,0.52,0.47,10.15,12.38,11.27,0.20,2:14:00,0.09,9.70,1
1,1,1,1,1,1,1,1,2007,H-Times-TopLab-MidTemp,Aerated,15.0,c14-1,Haustrum haustorium,EPFS Rocks,15.6,Austrolittorina cincta,Paia Point,5.4,,yes,0.026,no,,100,0.000,,5/26/2007 15:41,5/26/2007 16:37,,5/27/2007 20:13,5/27/2007 21:26,,1.15,1.24,1.19,27.60,29.75,28.68,0.07,2:09:00,0.09,10.04,1
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c11-1,Haustrum haustorium,EPFS Rocks,25.1,Patelloida corticata,Paia Point,7.8,,no,0.031,no,,100,0.000,plate,5/27/2007 8:59,5/27/2007 10:01,,5/27/2007 23:13,5/28/2007 8:19,,0.55,0.97,0.76,13.20,23.33,18.27,0.55,10:08:00,0.42,2.31,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,18.0,c23-2,Haustrum scobina,Paia Point,14.7,Notoacmea Radial,Paia Point,5.4,,no,0.014,no,,100,0.000,,5/27/2007 18:15,5/27/2007 19:08,,5/27/2007 23:17,5/28/2007 8:26,,0.17,0.59,0.38,4.15,14.18,9.17,1.09,10:02:00,0.42,2.34,0
0,0,0,1,0,0,0,1,2007,H-Times-TopLab-MidTemp,Aerated,15.0,c42-1,Haustrum scobina,Paia Point,14.4,Notoacmea Radial,Paia Point,5.5,,yes,0.016,no,,100,0.000,,5/26/2007 20:36,5/27/2007 8:11,,5/28/2007 8:22,5/28/2007 9:08,,1.01,1.52,1.26,24.18,36.53,30.36,0.41,12:21:00,0.51,1.91,0
1,1,1,1,1,1,1,1,2007,H-Times-CameraCaptured-Seatable,Flow,13.0,c1-5-2,Haustrum scobina,Paia Point,10.5,Chamaesipho columna,Intertunnel,1.4,,no,,no,,100,0.000,"? Prey ID, top-entry",5/27/2007 23:12,,yes,5/28/2007 11:17,,yes,0.50,0.50,0.50,12.08,12.08,12.08,0.00,0:00:00,0.00,100.00,1
1,1,1,1,1,1,1,1,2007,H-Times-CameraCaptured-Seatable,Flow,13.0,c3-4-1,Haustrum scobina,Paia Point,7.1,Chamaesipho brunnea,Intertunnel,0.9,,no,,no,,100,0.000,"? Prey ID, top-entry",5/28/2007 2:11,5/28/2007 2:13,,5/28/2007 13:21,,YES,0.46,0.47,0.46,11.13,11.17,11.15,0.00,0:02:00,0.00,87.80,1
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c11-1,Haustrum haustorium,EPFS Rocks,25.1,Patelloida corticata,Paia Point,8.7,,no,0.036,no,,100,0.000,,5/27/2007 23:13,5/28/2007 8:19,,5/28/2007 14:33,5/28/2007 15:29,,0.26,0.68,0.47,6.23,16.27,11.25,0.89,10:02:00,0.42,2.34,0
1,1,1,1,1,1,1,1,2007,H-Times-CameraCaptured-Seatable,Flow,13.0,c1-2-2,Haustrum haustorium,Paia Point,17.1,Chamaesipho brunnea,Intertunnel,0.9,,no,,no,,100,0.000,"? Prey ID, top-entry",5/28/2007 0:46,,yes,5/28/2007 16:59,,yes,0.68,0.68,0.68,16.22,16.22,16.22,0.00,0:00:00,0.00,100.00,1
1,1,1,1,1,1,1,1,2007,H-Times-CameraCaptured-Seatable,Flow,13.0,c2-1-1,Haustrum haustorium,Paia Point,17.7,Chamaesipho brunnea,Intertunnel,1.6,,no,,no,,100,0.000,"? Prey ID, top-entry",5/28/2007 0:32,,yes,5/28/2007 18:54,5/28/2007 20:00,,0.77,0.81,0.79,18.37,19.47,18.92,0.06,1:06:00,0.05,17.91,1
1,1,1,1,1,1,1,1,2007,H-Times-CameraCaptured-Seatable,Flow,13.0,c2-4-1,Haustrum haustorium,Paia Point,11.7,Chamaesipho brunnea,Intertunnel,1.3,,no,,no,,100,0.000,"? Prey ID, top-entry",5/28/2007 0:14,5/28/2007 0:15,,5/28/2007 20:34,5/28/2007 20:42,,0.85,0.85,0.85,20.32,20.47,20.39,0.01,0:09:00,0.01,61.54,1
0,0,0,1,0,0,0,1,2007,H-Times-CameraCaptured-Seatable,Flow,13.0,c2-2-1,Haustrum scobina,Paia Point,15.5,Chamaesipho brunnea,Intertunnel,1.2,,no,,no,,100,0.000,"? Prey ID, top-entry",5/28/2007 1:56,5/28/2007 1:57,,5/28/2007 20:48,5/29/2007 8:00,,0.79,1.25,1.02,18.85,30.07,24.46,0.46,11:13:00,0.47,2.09,0
0,0,0,0,0,0,0,0,2007,H-Times-CameraCaptured-Seatable,Flow,13.0,c3-5-1,Haustrum haustorium,Paia Point,14.7,Chamaesipho columna,Intertunnel,1.2,,no,,no,,100,0.000,"? Prey ID, top-entry",5/28/2007 11:59,5/28/2007 12:02,,5/28/2007 20:48,5/29/2007 8:00,,0.37,0.83,0.60,8.77,20.02,14.39,0.78,11:15:00,0.47,2.09,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c9-1,Haustrum haustorium,EPFS Rocks,21.9,Notoacmea Radial,Paia Point,6.3,,no,0.026,no,,100,0.000,,5/27/2007 23:13,5/28/2007 8:19,,5/28/2007 21:36,5/29/2007 8:18,,0.55,1.38,0.97,13.28,33.08,23.18,0.85,19:48:00,0.82,1.20,0
0,0,0,1,0,0,0,1,2007,H-Times-TopLab-MidTemp,Aerated,15.0,c12-2,Haustrum haustorium,Tauranga Head,26.2,Xenostrobus pulex,Tauranga Head,15.5,,yes,0.260,no,,100,0.000,,5/27/2007 23:15,5/28/2007 8:22,,5/29/2007 12:42,5/29/2007 13:42,,1.18,1.60,1.39,28.33,38.45,33.39,0.30,10:07:00,0.42,2.32,0
0,0,0,1,0,0,0,1,2007,H-Times-TopLab-HighTemp,Aerated,17.3,c12-2,Haustrum scobina,Paia Point,7.4,Risellopsis varia,Paia Point & Lighthouse Reef,2.4,1.0,yes,0.004,no,,100,0.000,,5/29/2007 8:27,5/29/2007 9:40,,5/29/2007 15:35,5/29/2007 17:15,,0.25,0.37,0.31,5.92,8.80,7.36,0.39,2:53:00,0.12,7.68,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c11-1,Haustrum haustorium,EPFS Rocks,25.1,Patelloida corticata,Paia Point,7.5,,yes,0.029,no,,100,0.000,,5/29/2007 8:18,5/29/2007 9:35,,5/29/2007 21:30,5/30/2007 8:21,,0.50,1.00,0.75,11.92,24.05,17.98,0.67,12:08:00,0.51,1.94,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-LowTemp,Aerated,10.8,c8-1,Haustrum haustorium,EPFS Rocks,34.5,Patelloida corticata,Paia Point,9.9,,no,0.068,no,,100,0.000,,5/28/2007 9:05,5/28/2007 10:04,,5/29/2007 21:30,6/1/2007 8:21,,1.48,3.97,2.72,35.43,95.27,65.35,0.92,59:50:00,2.49,0.40,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,17.3,c22-1,Haustrum haustorium,EPFS Rocks,13.7,Notoacmea Radial,Paia Point,5.5,,no,0.018,no,,100,0.000,,5/29/2007 21:34,5/30/2007 8:30,,5/29/2007 21:34,5/30/2007 8:30,,0.00,0.46,0.23,0.00,10.93,5.47,2.00,21:52:00,0.91,1.09,0
0,0,0,0,0,0,0,0,2007,H-Times-TopLab-HighTemp,Aerated,17.3,c22-1,Haustrum haustorium,EPFS Rocks,13.7,Notoacmea Radial,Paia Point,6.2,,no,0.035,no,,100,0.000,,5/29/2007 21:34,5/30/2007 8:30,,5/29/2007 21:34,5/30/2007 8:30,,0.00,0.46,0.23,0.00,10.93,5.47,2.00,21:52:00,0.91,1.09,0
