Site,RecountNum,ElapsedDays,Block,Plot,Trtmt,SpeciesName,PercentCoverSpecies,ExtrapolatedCount
TaurangaHead,1,280,A,4,+ Pred,Xenostrobus pulex COUNT,FALSE,541
TaurangaHead,2,280,A,4,+ Pred,Xenostrobus pulex COUNT,FALSE,580
TaurangaHead,1,280,A,2,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,3
TaurangaHead,1,280,A,3,Ctrl,Xenostrobus pulex COUNT,FALSE,652
TaurangaHead,1,280,B,3,- Pred,Xenostrobus pulex COUNT,FALSE,900
TaurangaHead,1,280,B,4,+ Pred,Xenostrobus pulex COUNT,FALSE,573
TaurangaHead,2,280,B,4,+ Pred,Xenostrobus pulex COUNT,FALSE,662
TaurangaHead,1,280,B,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,8
TaurangaHead,1,280,B,2,Ctrl,Xenostrobus pulex COUNT,FALSE,558
TaurangaHead,1,280,C,4,- Pred,Xenostrobus pulex COUNT,FALSE,1110
TaurangaHead,1,280,C,2,+ Pred,Xenostrobus pulex COUNT,FALSE,533
TaurangaHead,1,280,C,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,7
TaurangaHead,1,280,C,3,Ctrl,Xenostrobus pulex COUNT,FALSE,786
TaurangaHead,1,280,D,3,- Pred,Xenostrobus pulex COUNT,FALSE,470
TaurangaHead,2,280,D,3,- Pred,Xenostrobus pulex COUNT,FALSE,419
TaurangaHead,1,280,D,2,+ Pred,Xenostrobus pulex COUNT,FALSE,577
TaurangaHead,1,280,D,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,55
TaurangaHead,1,280,D,4,Ctrl,Xenostrobus pulex COUNT,FALSE,333
TaurangaHead,1,280,E,4,- Pred,Xenostrobus pulex COUNT,FALSE,923
TaurangaHead,2,280,E,4,- Pred,Xenostrobus pulex COUNT,FALSE,899
TaurangaHead,1,280,E,1,+ Pred,Xenostrobus pulex COUNT,FALSE,664
TaurangaHead,1,280,E,2,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,17
TaurangaHead,1,280,E,3,Ctrl,Xenostrobus pulex COUNT,FALSE,679
TaurangaHead,1,280,F,3,- Pred,Xenostrobus pulex COUNT,FALSE,769
TaurangaHead,2,280,F,3,- Pred,Xenostrobus pulex COUNT,FALSE,768
TaurangaHead,1,280,F,1,+ Pred,Xenostrobus pulex COUNT,FALSE,745
TaurangaHead,1,280,F,4,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,17
TaurangaHead,1,280,F,2,Ctrl,Xenostrobus pulex COUNT,FALSE,298
TaurangaHead,1,338,A,1,- Pred,Austrolittorina antipodum,FALSE,1
TaurangaHead,1,338,A,1,- Pred,Austrolittorina cincta,FALSE,2
TaurangaHead,1,338,A,1,- Pred,Bare Rock,TRUE,15
TaurangaHead,1,338,A,1,- Pred,Chamaesipho columna DEADCOUNT,FALSE,141
TaurangaHead,1,338,A,1,- Pred,Epopella plicata COUNT,FALSE,1
TaurangaHead,1,338,A,1,- Pred,Gravel,TRUE,2
TaurangaHead,1,338,A,1,- Pred,Haustrum scobina,FALSE,3
TaurangaHead,1,338,A,1,- Pred,Notoacmea Black,FALSE,2
TaurangaHead,1,338,A,1,- Pred,Notoacmea Radialspokes,FALSE,1
TaurangaHead,1,338,A,1,- Pred,Patelloida corticata,FALSE,1
TaurangaHead,1,338,A,1,- Pred,Risellopsis varia,FALSE,40
TaurangaHead,1,338,A,1,- Pred,Sypharochiton pelliserpentis,FALSE,2
TaurangaHead,1,338,A,1,- Pred,UNID Algae Red,TRUE,4
TaurangaHead,1,338,A,1,- Pred,Xenostrobus pulex COUNT,FALSE,535
TaurangaHead,1,338,A,1,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,6
TaurangaHead,1,338,A,4,+ Pred,Austrolittorina cincta,FALSE,2
TaurangaHead,1,338,A,4,+ Pred,Bare Rock,TRUE,8
TaurangaHead,1,338,A,4,+ Pred,Benhamina obliquata,FALSE,4
TaurangaHead,1,338,A,4,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,299
TaurangaHead,1,338,A,4,+ Pred,Coralline Encrusting Paint,TRUE,0.5
TaurangaHead,1,338,A,4,+ Pred,Epopella plicata COUNT,FALSE,10
TaurangaHead,1,338,A,4,+ Pred,Gravel,TRUE,0.1
TaurangaHead,1,338,A,4,+ Pred,Haustrum scobina,FALSE,5
TaurangaHead,1,338,A,4,+ Pred,Haustrum scobina eggmasses,FALSE,2
TaurangaHead,1,338,A,4,+ Pred,Notoacmea Black,FALSE,2
TaurangaHead,1,338,A,4,+ Pred,Perna canaliculus COUNT,FALSE,1
TaurangaHead,1,338,A,4,+ Pred,Plaxiphora caelata,FALSE,1
TaurangaHead,1,338,A,4,+ Pred,Risellopsis varia,FALSE,6
TaurangaHead,1,338,A,4,+ Pred,Siphonaria australis,FALSE,5
TaurangaHead,1,338,A,4,+ Pred,UNID Anemone,TRUE,4
TaurangaHead,1,338,A,4,+ Pred,UNID Tar,TRUE,0.1
TaurangaHead,1,338,A,4,+ Pred,Xenostrobus pulex COUNT,FALSE,601
TaurangaHead,1,338,A,4,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,7
TaurangaHead,1,338,A,2,Bare Ctrl,Austrolittorina cincta,FALSE,78
TaurangaHead,1,338,A,2,Bare Ctrl,Bare Rock,TRUE,98
TaurangaHead,1,338,A,2,Bare Ctrl,Cellana ornata,FALSE,1
TaurangaHead,1,338,A,2,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,6
TaurangaHead,1,338,A,2,Bare Ctrl,Epopella plicata COUNT,FALSE,9
TaurangaHead,1,338,A,2,Bare Ctrl,Notoacmea Net,FALSE,3
TaurangaHead,1,338,A,2,Bare Ctrl,Notoacmea Radialspokes,FALSE,5
TaurangaHead,1,338,A,2,Bare Ctrl,Perna canaliculus COUNT,FALSE,1
TaurangaHead,1,338,A,2,Bare Ctrl,Risellopsis varia,FALSE,1
TaurangaHead,1,338,A,2,Bare Ctrl,Siphonaria australis,FALSE,1
TaurangaHead,1,338,A,2,Bare Ctrl,UNID Tar,TRUE,0.1
TaurangaHead,1,338,A,2,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,5
TaurangaHead,1,338,A,3,Ctrl,Austrolittorina cincta,FALSE,29
TaurangaHead,1,338,A,3,Ctrl,Bare Rock,TRUE,9
TaurangaHead,1,338,A,3,Ctrl,Cellana ornata,FALSE,1
TaurangaHead,1,338,A,3,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,47
TaurangaHead,1,338,A,3,Ctrl,Coralline Encrusting Paint,TRUE,0.5
TaurangaHead,1,338,A,3,Ctrl,Epopella plicata COUNT,FALSE,6
TaurangaHead,1,338,A,3,Ctrl,Haustrum scobina,FALSE,1
TaurangaHead,1,338,A,3,Ctrl,Notoacmea Black,FALSE,13
TaurangaHead,1,338,A,3,Ctrl,Notoacmea Radialspokes,FALSE,3
TaurangaHead,1,338,A,3,Ctrl,Risellopsis varia,FALSE,9
TaurangaHead,1,338,A,3,Ctrl,Siphonaria australis,FALSE,2
TaurangaHead,1,338,A,3,Ctrl,UNID Algae Red,TRUE,4
TaurangaHead,1,338,A,3,Ctrl,Xenostrobus pulex COUNT,FALSE,617
TaurangaHead,1,338,A,3,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,3
TaurangaHead,1,338,B,3,- Pred,Austrolittorina cincta,FALSE,5
TaurangaHead,1,338,B,3,- Pred,Bare Rock,TRUE,6
TaurangaHead,1,338,B,3,- Pred,Chamaesipho columna DEADCOUNT,FALSE,88
TaurangaHead,1,338,B,3,- Pred,Epopella plicata COUNT,FALSE,134
TaurangaHead,1,338,B,3,- Pred,Epopella plicata DEADCOUNT,FALSE,2
TaurangaHead,1,338,B,3,- Pred,Haustrum scobina,FALSE,10
TaurangaHead,1,338,B,3,- Pred,Notoacmea Black,FALSE,13
TaurangaHead,1,338,B,3,- Pred,Notoacmea Radialspokes,FALSE,5
TaurangaHead,1,338,B,3,- Pred,Patelloida corticata,FALSE,1
TaurangaHead,1,338,B,3,- Pred,Risellopsis varia,FALSE,9
TaurangaHead,1,338,B,3,- Pred,Xenostrobus pulex COUNT,FALSE,952
TaurangaHead,1,338,B,3,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,22
TaurangaHead,1,338,B,4,+ Pred,Austrolittorina cincta,FALSE,34
TaurangaHead,1,338,B,4,+ Pred,Bare Rock,TRUE,20
TaurangaHead,1,338,B,4,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,256
TaurangaHead,1,338,B,4,+ Pred,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,338,B,4,+ Pred,Epopella plicata COUNT,FALSE,99
TaurangaHead,1,338,B,4,+ Pred,Epopella plicata DEADCOUNT,FALSE,2
TaurangaHead,1,338,B,4,+ Pred,Haustrum scobina eggmasses,FALSE,1
TaurangaHead,1,338,B,4,+ Pred,Notoacmea Black,FALSE,13
TaurangaHead,1,338,B,4,+ Pred,Notoacmea Radialspokes,FALSE,13
TaurangaHead,1,338,B,4,+ Pred,Plaxiphora caelata,FALSE,1
TaurangaHead,1,338,B,4,+ Pred,Risellopsis varia,FALSE,41
TaurangaHead,1,338,B,4,+ Pred,Siphonaria australis,FALSE,1
TaurangaHead,1,338,B,4,+ Pred,Sypharochiton pelliserpentis,FALSE,1
TaurangaHead,1,338,B,4,+ Pred,UNID Tar,TRUE,0.5
TaurangaHead,1,338,B,4,+ Pred,Xenostrobus pulex COUNT,FALSE,628
TaurangaHead,1,338,B,4,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,28
TaurangaHead,1,338,B,1,Bare Ctrl,Austrolittorina antipodum,FALSE,13
TaurangaHead,1,338,B,1,Bare Ctrl,Austrolittorina cincta,FALSE,91
TaurangaHead,1,338,B,1,Bare Ctrl,Bare Rock,TRUE,60
TaurangaHead,1,338,B,1,Bare Ctrl,Benhamina obliquata,FALSE,1
TaurangaHead,1,338,B,1,Bare Ctrl,Cellana ornata,FALSE,1
TaurangaHead,1,338,B,1,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,29
TaurangaHead,1,338,B,1,Bare Ctrl,Epopella plicata COUNT,FALSE,23
TaurangaHead,1,338,B,1,Bare Ctrl,Haustrum scobina,FALSE,1
TaurangaHead,1,338,B,1,Bare Ctrl,Haustrum scobina,FALSE,11
TaurangaHead,1,338,B,1,Bare Ctrl,Notoacmea Black,FALSE,2
TaurangaHead,1,338,B,1,Bare Ctrl,Notoacmea Radialspokes,FALSE,42
TaurangaHead,1,338,B,1,Bare Ctrl,Risellopsis varia,FALSE,1
TaurangaHead,1,338,B,1,Bare Ctrl,Siphonaria australis,FALSE,4
TaurangaHead,1,338,B,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,7
TaurangaHead,1,338,B,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,13
TaurangaHead,1,338,B,1,Bare Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,1
TaurangaHead,1,338,B,2,Ctrl,Austrolittorina antipodum,FALSE,13
TaurangaHead,1,338,B,2,Ctrl,Austrolittorina cincta,FALSE,235
TaurangaHead,1,338,B,2,Ctrl,Bare Rock,TRUE,65
TaurangaHead,1,338,B,2,Ctrl,Benhamina obliquata,FALSE,2
TaurangaHead,1,338,B,2,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,146
TaurangaHead,1,338,B,2,Ctrl,Epopella plicata COUNT,FALSE,56
TaurangaHead,1,338,B,2,Ctrl,Epopella plicata DEADCOUNT,FALSE,2
TaurangaHead,1,338,B,2,Ctrl,Haustrum scobina,FALSE,2
TaurangaHead,1,338,B,2,Ctrl,Notoacmea Black,FALSE,12
TaurangaHead,1,338,B,2,Ctrl,Notoacmea Radialspokes,FALSE,23
TaurangaHead,1,338,B,2,Ctrl,Risellopsis varia,FALSE,2
TaurangaHead,1,338,B,2,Ctrl,Siphonaria australis,FALSE,2
TaurangaHead,1,338,B,2,Ctrl,Siphonaria australis,FALSE,3
TaurangaHead,1,338,B,2,Ctrl,Sypharochiton pelliserpentis,FALSE,1
TaurangaHead,1,338,B,2,Ctrl,UNID Tar,TRUE,0.1
TaurangaHead,1,338,B,2,Ctrl,Xenostrobus pulex COUNT,FALSE,543
TaurangaHead,1,338,B,2,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,4
TaurangaHead,1,338,C,4,- Pred,Austrolittorina cincta,FALSE,42
TaurangaHead,1,338,C,4,- Pred,Bare Rock,TRUE,2
TaurangaHead,1,338,C,4,- Pred,Benhamina obliquata,FALSE,2
TaurangaHead,1,338,C,4,- Pred,Chamaesipho columna DEADCOUNT,FALSE,214
TaurangaHead,1,338,C,4,- Pred,Epopella plicata COUNT,FALSE,6
TaurangaHead,1,338,C,4,- Pred,Haustrum scobina,FALSE,2
TaurangaHead,1,338,C,4,- Pred,Nereididae spp,FALSE,1
TaurangaHead,1,338,C,4,- Pred,Notoacmea Black,FALSE,17
TaurangaHead,1,338,C,4,- Pred,Notoacmea Radialspokes,FALSE,1
TaurangaHead,1,338,C,4,- Pred,Risellopsis varia,FALSE,13
TaurangaHead,1,338,C,4,- Pred,Siphonaria australis,FALSE,3
TaurangaHead,1,338,C,4,- Pred,UNID Algae Red,TRUE,11
TaurangaHead,1,338,C,4,- Pred,UNID Tar,TRUE,0.1
TaurangaHead,1,338,C,4,- Pred,Xenostrobus pulex COUNT,FALSE,1025
TaurangaHead,1,338,C,4,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,5
TaurangaHead,1,338,C,2,+ Pred,Austrolittorina antipodum,FALSE,1
TaurangaHead,1,338,C,2,+ Pred,Austrolittorina cincta,FALSE,13
TaurangaHead,1,338,C,2,+ Pred,Bare Rock,TRUE,14
TaurangaHead,1,338,C,2,+ Pred,Benhamina obliquata,FALSE,1
TaurangaHead,1,338,C,2,+ Pred,Cellana ornata,FALSE,1
TaurangaHead,1,338,C,2,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,135
TaurangaHead,1,338,C,2,+ Pred,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,338,C,2,+ Pred,Epopella plicata COUNT,FALSE,28
TaurangaHead,1,338,C,2,+ Pred,Gravel,TRUE,0.5
TaurangaHead,1,338,C,2,+ Pred,Haustrum scobina,FALSE,4
TaurangaHead,1,338,C,2,+ Pred,Haustrum scobina eggmasses,FALSE,1
TaurangaHead,1,338,C,2,+ Pred,Notoacmea Black,FALSE,5
TaurangaHead,1,338,C,2,+ Pred,Notoacmea Radialspokes,FALSE,1
TaurangaHead,1,338,C,2,+ Pred,Porphyra COUNT,FALSE,12
TaurangaHead,1,338,C,2,+ Pred,Risellopsis varia,FALSE,6
TaurangaHead,1,338,C,2,+ Pred,UNID Algae Green,TRUE,1
TaurangaHead,1,338,C,2,+ Pred,UNID Algae Red,TRUE,10
TaurangaHead,1,338,C,2,+ Pred,UNID Macroalgae,TRUE,0.1
TaurangaHead,1,338,C,2,+ Pred,UNID Tar,TRUE,0.5
TaurangaHead,1,338,C,2,+ Pred,Xenostrobus pulex COUNT,FALSE,583
TaurangaHead,1,338,C,2,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,9
TaurangaHead,1,338,C,1,Bare Ctrl,Austrolittorina antipodum,FALSE,25
TaurangaHead,1,338,C,1,Bare Ctrl,Austrolittorina cincta,FALSE,220
TaurangaHead,1,338,C,1,Bare Ctrl,Bare Rock,TRUE,99
TaurangaHead,1,338,C,1,Bare Ctrl,Cellana ornata,FALSE,3
TaurangaHead,1,338,C,1,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,6
TaurangaHead,1,338,C,1,Bare Ctrl,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,338,C,1,Bare Ctrl,Epopella plicata COUNT,FALSE,3
TaurangaHead,1,338,C,1,Bare Ctrl,Notoacmea 2spokes,FALSE,1
TaurangaHead,1,338,C,1,Bare Ctrl,Notoacmea Radialspokes,FALSE,15
TaurangaHead,1,338,C,1,Bare Ctrl,Siphonaria australis,FALSE,2
TaurangaHead,1,338,C,1,Bare Ctrl,UNID Tar,TRUE,0.5
TaurangaHead,1,338,C,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,5
TaurangaHead,1,338,C,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,9
TaurangaHead,1,338,C,3,Ctrl,Austrolittorina antipodum,FALSE,4
TaurangaHead,1,338,C,3,Ctrl,Austrolittorina cincta,FALSE,131
TaurangaHead,1,338,C,3,Ctrl,Bare Rock,TRUE,17
TaurangaHead,1,338,C,3,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,182
TaurangaHead,1,338,C,3,Ctrl,Epopella plicata COUNT,FALSE,6
TaurangaHead,1,338,C,3,Ctrl,Gravel,TRUE,0.1
TaurangaHead,1,338,C,3,Ctrl,Haustrum scobina,FALSE,5
TaurangaHead,1,338,C,3,Ctrl,Notoacmea Black,FALSE,21
TaurangaHead,1,338,C,3,Ctrl,Notoacmea Radialspokes,FALSE,5
TaurangaHead,1,338,C,3,Ctrl,Plaxiphora caelata,FALSE,1
TaurangaHead,1,338,C,3,Ctrl,Risellopsis varia,FALSE,1
TaurangaHead,1,338,C,3,Ctrl,Siphonaria australis,FALSE,1
TaurangaHead,1,338,C,3,Ctrl,UNID Algae Red,TRUE,5
TaurangaHead,1,338,C,3,Ctrl,UNID Tar,TRUE,0.1
TaurangaHead,1,338,C,3,Ctrl,Xenostrobus pulex COUNT,FALSE,706
TaurangaHead,1,338,C,3,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,8
TaurangaHead,1,338,D,3,- Pred,Austrolittorina antipodum,FALSE,6
TaurangaHead,1,338,D,3,- Pred,Austrolittorina cincta,FALSE,337
TaurangaHead,1,338,D,3,- Pred,Bare Rock,TRUE,7
TaurangaHead,1,338,D,3,- Pred,Benhamina obliquata,FALSE,8
TaurangaHead,1,338,D,3,- Pred,Chamaesipho columna DEADCOUNT,FALSE,681
TaurangaHead,1,338,D,3,- Pred,Epopella plicata COUNT,FALSE,42
TaurangaHead,1,338,D,3,- Pred,Epopella plicata DEADCOUNT,FALSE,1
TaurangaHead,1,338,D,3,- Pred,Haustrum scobina,FALSE,5
TaurangaHead,1,338,D,3,- Pred,Notoacmea 2spokes,FALSE,2
TaurangaHead,1,338,D,3,- Pred,Notoacmea Black,FALSE,3
TaurangaHead,1,338,D,3,- Pred,Notoacmea Radialspokes,FALSE,39
TaurangaHead,1,338,D,3,- Pred,Porphyra COUNT,FALSE,11
TaurangaHead,1,338,D,3,- Pred,Risellopsis varia,FALSE,3
TaurangaHead,1,338,D,3,- Pred,Siphonaria australis,FALSE,9
TaurangaHead,1,338,D,3,- Pred,UNID Tar,TRUE,0.5
TaurangaHead,1,338,D,3,- Pred,Xenostrobus pulex COUNT,FALSE,446
TaurangaHead,1,338,D,3,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,5
TaurangaHead,1,338,D,2,+ Pred,Austrolittorina cincta,FALSE,166
TaurangaHead,1,338,D,2,+ Pred,Bare Rock,TRUE,8
TaurangaHead,1,338,D,2,+ Pred,Benhamina obliquata,FALSE,2
TaurangaHead,1,338,D,2,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,245
TaurangaHead,1,338,D,2,+ Pred,Epopella plicata COUNT,FALSE,33
TaurangaHead,1,338,D,2,+ Pred,Haustrum scobina,FALSE,3
TaurangaHead,1,338,D,2,+ Pred,Notoacmea Black,FALSE,8
TaurangaHead,1,338,D,2,+ Pred,Notoacmea Net,FALSE,1
TaurangaHead,1,338,D,2,+ Pred,Notoacmea Radialspokes,FALSE,4
TaurangaHead,1,338,D,2,+ Pred,Risellopsis varia,FALSE,17
TaurangaHead,1,338,D,2,+ Pred,Siphonaria australis,FALSE,9
TaurangaHead,1,338,D,2,+ Pred,UNID Tar,TRUE,0.1
TaurangaHead,1,338,D,2,+ Pred,Xenostrobus pulex COUNT,FALSE,562
TaurangaHead,1,338,D,2,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,10
TaurangaHead,1,338,D,1,Bare Ctrl,Austrolittorina antipodum,FALSE,17
TaurangaHead,1,338,D,1,Bare Ctrl,Austrolittorina cincta,FALSE,213
TaurangaHead,1,338,D,1,Bare Ctrl,Bare Rock,TRUE,70
TaurangaHead,1,338,D,1,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,105
TaurangaHead,1,338,D,1,Bare Ctrl,Epopella plicata COUNT,FALSE,23
TaurangaHead,1,338,D,1,Bare Ctrl,Notoacmea Black,FALSE,2
TaurangaHead,1,338,D,1,Bare Ctrl,Notoacmea Net,FALSE,1
TaurangaHead,1,338,D,1,Bare Ctrl,Notoacmea Radialspokes,FALSE,30
TaurangaHead,1,338,D,1,Bare Ctrl,Risellopsis varia,FALSE,3
TaurangaHead,1,338,D,1,Bare Ctrl,Siphonaria australis,FALSE,2
TaurangaHead,1,338,D,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,17
TaurangaHead,1,338,D,1,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,37
TaurangaHead,1,338,D,4,Ctrl,Austrolittorina cincta,FALSE,98
TaurangaHead,1,338,D,4,Ctrl,Bare Rock,TRUE,16
TaurangaHead,1,338,D,4,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,247
TaurangaHead,1,338,D,4,Ctrl,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,338,D,4,Ctrl,Epopella plicata COUNT,FALSE,47
TaurangaHead,1,338,D,4,Ctrl,Notoacmea Black,FALSE,3
TaurangaHead,1,338,D,4,Ctrl,Notoacmea Radialspokes,FALSE,20
TaurangaHead,1,338,D,4,Ctrl,Patelloida corticata,FALSE,1
TaurangaHead,1,338,D,4,Ctrl,Risellopsis varia,FALSE,87
TaurangaHead,1,338,D,4,Ctrl,Siphonaria australis,FALSE,7
TaurangaHead,1,338,D,4,Ctrl,UNID Tar,TRUE,0.5
TaurangaHead,1,338,D,4,Ctrl,Xenostrobus pulex COUNT,FALSE,293
TaurangaHead,1,338,D,4,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,2
TaurangaHead,1,338,E,4,- Pred,Austrolittorina antipodum,FALSE,1
TaurangaHead,1,338,E,4,- Pred,Austrolittorina cincta,FALSE,69
TaurangaHead,1,338,E,4,- Pred,Bare Rock,TRUE,5
TaurangaHead,1,338,E,4,- Pred,Benhamina obliquata,FALSE,1
TaurangaHead,1,338,E,4,- Pred,Chamaesipho columna DEADCOUNT,FALSE,27
TaurangaHead,1,338,E,4,- Pred,Elminius modestus COUNT,FALSE,1
TaurangaHead,1,338,E,4,- Pred,Epopella plicata COUNT,FALSE,99
TaurangaHead,1,338,E,4,- Pred,Epopella plicata DEADCOUNT,FALSE,2
TaurangaHead,1,338,E,4,- Pred,Gravel,TRUE,0.1
TaurangaHead,1,338,E,4,- Pred,Nereididae spp,FALSE,1
TaurangaHead,1,338,E,4,- Pred,Notoacmea Black,FALSE,4
TaurangaHead,1,338,E,4,- Pred,Plaxiphora caelata,FALSE,1
TaurangaHead,1,338,E,4,- Pred,Risellopsis varia,FALSE,10
TaurangaHead,1,338,E,4,- Pred,UNID Tar,TRUE,1
TaurangaHead,1,338,E,4,- Pred,Xenostrobus pulex COUNT,FALSE,839
TaurangaHead,1,338,E,4,- Pred,Xenostrobus pulex DEADCOUNT,FALSE,6
TaurangaHead,1,338,E,1,+ Pred,Austrolittorina antipodum,FALSE,9
TaurangaHead,1,338,E,1,+ Pred,Austrolittorina cincta,FALSE,240
TaurangaHead,1,338,E,1,+ Pred,Bare Rock,TRUE,25
TaurangaHead,1,338,E,1,+ Pred,Chamaesipho columna DEADCOUNT,FALSE,10
TaurangaHead,1,338,E,1,+ Pred,Coralline Encrusting Paint,TRUE,0.5
TaurangaHead,1,338,E,1,+ Pred,Epopella plicata COUNT,FALSE,186
TaurangaHead,1,338,E,1,+ Pred,Epopella plicata DEADCOUNT,FALSE,8
TaurangaHead,1,338,E,1,+ Pred,Gravel,TRUE,1
TaurangaHead,1,338,E,1,+ Pred,Haustrum scobina,FALSE,4
TaurangaHead,1,338,E,1,+ Pred,Notoacmea Black,FALSE,4
TaurangaHead,1,338,E,1,+ Pred,Notoacmea Radialspokes,FALSE,4
TaurangaHead,1,338,E,1,+ Pred,Risellopsis varia,FALSE,3
TaurangaHead,1,338,E,1,+ Pred,Siphonaria australis,FALSE,4
TaurangaHead,1,338,E,1,+ Pred,UNID Algae Red,TRUE,10
TaurangaHead,1,338,E,1,+ Pred,UNID Tar,TRUE,0.1
TaurangaHead,1,338,E,1,+ Pred,Xenostrobus pulex COUNT,FALSE,644
TaurangaHead,2,338,E,1,+ Pred,Xenostrobus pulex COUNT,FALSE,618
TaurangaHead,1,338,E,1,+ Pred,Xenostrobus pulex DEADCOUNT,FALSE,15
TaurangaHead,1,338,E,2,Bare Ctrl,Austrolittorina antipodum,FALSE,24
TaurangaHead,1,338,E,2,Bare Ctrl,Austrolittorina cincta,FALSE,280
TaurangaHead,1,338,E,2,Bare Ctrl,Bare Rock,TRUE,99
TaurangaHead,1,338,E,2,Bare Ctrl,Cellana ornata,FALSE,1
TaurangaHead,1,338,E,2,Bare Ctrl,Cellana radians,FALSE,1
TaurangaHead,1,338,E,2,Bare Ctrl,Chamaesipho columna DEADCOUNT,FALSE,11
TaurangaHead,1,338,E,2,Bare Ctrl,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,338,E,2,Bare Ctrl,Epopella plicata COUNT,FALSE,16
TaurangaHead,1,338,E,2,Bare Ctrl,Notoacmea Black,FALSE,1
TaurangaHead,1,338,E,2,Bare Ctrl,Notoacmea Net,FALSE,1
TaurangaHead,1,338,E,2,Bare Ctrl,Notoacmea Radialspokes,FALSE,8
TaurangaHead,1,338,E,2,Bare Ctrl,Risellopsis varia,FALSE,3
TaurangaHead,1,338,E,2,Bare Ctrl,Siphonaria australis,FALSE,4
TaurangaHead,1,338,E,2,Bare Ctrl,UNID Tar,TRUE,0.1
TaurangaHead,1,338,E,2,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,19
TaurangaHead,1,338,E,2,Bare Ctrl,Xenostrobus pulex COUNT,FALSE,27
TaurangaHead,1,338,E,3,Ctrl,Austrolittorina antipodum,FALSE,12
TaurangaHead,1,338,E,3,Ctrl,Austrolittorina cincta,FALSE,64
TaurangaHead,1,338,E,3,Ctrl,Bare Rock,TRUE,45
TaurangaHead,1,338,E,3,Ctrl,Cellana ornata,FALSE,1
TaurangaHead,1,338,E,3,Ctrl,Chamaesipho columna DEADCOUNT,FALSE,23
TaurangaHead,1,338,E,3,Ctrl,Coralline Encrusting Paint,TRUE,0.1
TaurangaHead,1,338,E,3,Ctrl,Epopella plicata COUNT,FALSE,18
TaurangaHead,1,338,E,3,Ctrl,Epopella plicata DEADCOUNT,FALSE,1
TaurangaHead,1,338,E,3,Ctrl,Gravel,TRUE,0.1
TaurangaHead,1,338,E,3,Ctrl,Haustrum scobina,FALSE,2
TaurangaHead,1,338,E,3,Ctrl,Notoacmea Black,FALSE,14
TaurangaHead,1,338,E,3,Ctrl,Risellopsis varia,FALSE,1
TaurangaHead,1,338,E,3,Ctrl,Siphonaria australis,FALSE,3
TaurangaHead,1,338,E,3,Ctrl,Sypharochiton pelliserpentis,FALSE,1
TaurangaHead,1,338,E,3,Ctrl,UNID Tar,TRUE,0.1
TaurangaHead,1,338,E,3,Ctrl,Xenostrobus pulex COUNT,FALSE,644
TaurangaHead,1,338,E,3,Ctrl,Xenostrobus pulex DEADCOUNT,FALSE,14
TaurangaHead,1,338,F,3,- Pred,Austrolittorina cincta,FALSE,59
